match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,ServeWidth,ServeDepth,ReturnDepth
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:42:58,1,12,71,0,0,6,5,0,15,2,1,2,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.036,1.898,0,0,B,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:43:17,1,12,72,0,0,6,5,0,30,2,1,2,35,37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.146,0.799,0,0,W,CTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:43:37,1,12,73,0,0,6,5,0,40,2,1,2,35,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277,0.914,0,0,W,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:44:09,1,13,74,0,0,6,6,0,0,1,1,2,35,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.527,3.962,0,0,BW,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:44:35,1,13,75,0,0,6,6,0,1,2,2,2,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.018,2.069,0,0,B,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:45:09,1,13,76,0,0,6,6,0,2,2,2,1,36,40,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.269,8.935,0,0,BC,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:45:53,1,13,77,0,0,6,6,1,2,1,2,1,37,40,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.384,40.169,0,0,B,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:46:43,1,13,78,0,0,6,6,2,2,1,1,2,37,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.261,24.05,0,0,C,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:47:24,1,13,79,0,0,6,6,2,3,2,1,1,38,41,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14.846,15.803,0,0,C,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:48:43,1,13,80,0,0,6,6,3,3,2,2,2,38,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.834,2.226,0,0,BC,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:49:19,1,13,81,0,0,6,6,3,4,1,1,1,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363,2.589,0,0,C,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:49:36,1,13,82,0,0,6,6,4,4,1,1,1,40,42,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.821,18.918,0,0,W,CTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:50:16,1,13,83,0,0,6,6,5,4,2,2,1,41,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.029,21.964,0,0,BW,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:51:01,1,13,84,0,0,6,6,6,4,2,1,2,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.074,7.267,0,0,C,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:51:26,1,13,85,0,0,6,6,6,5,1,1,1,42,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.127,5.718,0,0,C,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:53:49,2,1,86,0,0,7,6,0,0,2,1,2,42,44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.804,4.07,0,0,C,CTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:54:03,2,1,87,1,0,0,0,0,15,2,2,1,43,44,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.608,0.465,0,0,,,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:54:41,2,1,88,1,0,0,0,15,15,2,1,2,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.256,1.482,0,0,BC,CTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:55:03,2,1,89,1,0,0,0,15,30,2,2,1,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,32.099,0,0,BW,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:55:54,2,1,90,1,0,0,0,30,30,2,2,1,45,45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,23.587,16.205,0,0,C,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:56:46,2,1,91,1,0,0,0,40,30,2,1,2,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.123,2.912,0,0,W,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:57:05,2,1,92,1,0,0,0,40,40,2,1,1,46,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.075,13.442,0,0,W,CTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:57:36,2,1,93,1,0,0,0,50,40,2,1,1,47,46,1,0,0,0,1,0,B,0,0,0,0,0,1,0,0,1,0,1,0,0,0,30.579,17.628,0,0,BW,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:58:44,2,2,94,1,0,1,0,0,0,1,1,1,48,46,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.371,11.259,0,0,C,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:59:20,2,2,95,1,0,1,0,15,0,1,2,2,48,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.476,6.697,0,0,B,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,00:59:47,2,2,96,1,0,1,0,15,15,1,2,2,48,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.507,17.443,0,0,BC,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 01:00:29,2,2,97,1,0,1,0,15,30,1,2,2,48,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.559,8.562,0,0,BC,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:32:41,2,2,98,1,0,1,0,15,40,1,1,2,48,50,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,8.701,9.174,0,0,BC,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:33:14,2,3,99,1,0,1,1,0,0,2,1,2,48,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.861,1.463,0,0,BW,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:33:32,2,3,100,1,0,1,1,0,15,2,2,2,48,52,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.535,10.23,0,0,BC,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:34:17,2,3,101,1,0,1,1,0,30,2,1,2,48,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.998,0.788,0,0,BW,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:34:35,2,3,102,1,0,1,1,0,40,2,2,2,48,54,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.963,7.76,0,0,B,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:36:22,2,4,103,1,0,1,2,0,0,1,1,1,49,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.678,3.346,0,0,B,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:36:37,2,4,104,1,0,1,2,15,0,1,1,1,50,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.966,2.519,0,0,BW,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:36:53,2,4,105,1,0,1,2,30,0,1,1,2,50,55,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.382,8.163,0,0,BC,CTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:37:12,2,4,106,1,0,1,2,30,15,1,2,1,51,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.938,1.921,0,0,B,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:37:37,2,4,107,1,0,1,2,40,15,1,1,2,51,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,10.815,0,0,W,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:37:57,2,4,108,1,0,1,2,40,30,1,1,2,51,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.95,19.315,0,0,BW,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:38:23,2,4,109,1,0,1,2,40,40,1,1,2,51,58,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16.536,33.816,0,0,BC,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:38:52,2,4,110,1,0,1,2,40,50,1,1,1,52,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.017,7.227,0,0,W,CTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:39:09,2,4,111,1,0,1,2,40,40,1,2,2,52,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.694,11.047,0,0,C,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:39:57,2,4,112,1,0,1,2,40,50,1,1,1,53,59,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,17.275,17.087,0,0,BW,CTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:40:32,2,4,113,1,0,1,2,40,40,1,1,1,54,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.921,44.903,0,0,BC,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:41:08,2,4,114,1,0,1,2,50,40,1,1,2,54,60,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.169,15.052,0,0,C,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:41:33,2,4,115,1,0,1,2,40,40,1,2,2,54,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.407,40.939,0,0,BC,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:42:27,2,4,116,1,0,1,2,40,50,1,2,1,55,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26.628,33.88,0,0,BW,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:43:16,2,4,117,1,0,1,2,40,40,1,1,1,56,61,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.13,10.669,0,0,C,CTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:43:41,2,4,118,1,0,1,2,50,40,1,2,2,56,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.009,25.118,0,0,BC,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:44:30,2,4,119,1,0,1,2,40,40,1,2,2,56,63,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.766,20.345,0,0,W,CTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:45:04,2,4,120,1,0,1,2,40,50,1,1,2,56,64,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6.619,12.123,0,0,W,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:45:44,2,5,121,1,0,1,3,0,0,2,1,2,56,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.997,13.773,0,0,BW,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:46:06,2,5,122,1,0,1,3,0,15,2,1,2,56,66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.731,0,0,W,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:46:25,2,5,123,1,0,1,3,0,30,2,1,2,56,67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.004,0.691,0,0,W,CTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:46:41,2,5,124,1,0,1,3,0,40,2,1,1,57,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.906,5.757,0,0,B,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:47:10,2,5,125,1,0,1,3,15,40,2,1,2,57,68,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.297,10.684,0,0,W,CTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:48:51,2,6,126,1,0,1,4,0,0,1,2,2,57,69,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.921,1.366,0,0,B,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:49:16,2,6,127,1,0,1,4,0,15,1,2,1,58,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.386,4.03,0,0,BC,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:49:42,2,6,128,1,0,1,4,15,15,1,1,2,58,70,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.587,15.217,0,0,BC,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:50:07,2,6,129,1,0,1,4,15,30,1,1,2,58,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.927,44.895,0,0,C,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:50:46,2,6,130,1,0,1,4,15,40,1,1,1,59,71,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,1,0,0,0,0,16.173,18.529,0,0,C,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:51:17,2,6,131,1,0,1,4,30,40,1,1,1,60,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.973,15.522,0,0,B,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:51:39,2,6,132,1,0,1,4,40,40,1,2,2,60,72,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.672,1.437,0,0,,,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:52:07,2,6,133,1,0,1,4,40,50,1,1,2,60,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9.249,10.89,0,0,B,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:52:54,2,7,134,1,0,1,5,0,0,2,1,2,60,74,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.398,11.59,0,0,B,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:53:15,2,7,135,1,0,1,5,0,15,2,1,2,60,75,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.023,9.288,0,0,C,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:53:34,2,7,136,1,0,1,5,0,30,2,1,2,60,76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.371,4.026,0,0,C,CTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:53:52,2,7,137,1,0,1,5,0,40,2,1,1,61,76,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.939,11.806,0,0,B,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:54:18,2,7,138,1,0,1,5,15,40,2,1,2,61,77,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.089,0.799,0,0,C,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:56:19,3,1,139,1,0,1,6,0,0,1,1,1,62,77,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,28.056,28.018,0,0,BC,CTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:56:51,3,1,140,1,1,0,0,15,0,1,1,2,62,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.371,7.595,0,0,C,CTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:57:12,3,1,141,1,1,0,0,15,15,1,1,2,62,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.33,19.024,0,0,BW,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:57:42,3,1,142,1,1,0,0,15,30,1,1,1,63,79,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.718,7.934,0,0,W,CTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:58:09,3,1,143,1,1,0,0,30,30,1,1,2,63,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.462,4.522,0,0,C,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:58:39,3,1,144,1,1,0,0,30,40,1,1,1,64,80,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.47,1.255,0,0,W,CTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:59:02,3,1,145,1,1,0,0,40,40,1,1,1,65,80,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.894,15.865,0,0,BC,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 04:59:29,3,1,146,1,1,0,0,50,40,1,1,1,66,80,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.344,8.671,0,0,C,CTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:00:34,3,2,147,1,1,1,0,0,0,2,1,2,66,81,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.597,13.796,0,0,W,CTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:00:55,3,2,148,1,1,1,0,0,15,2,1,1,67,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.047,5.488,0,0,C,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:01:20,3,2,149,1,1,1,0,15,15,2,1,1,68,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.623,6.36,0,0,W,CTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:01:46,3,2,150,1,1,1,0,30,15,2,1,1,69,81,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,19.891,17.134,0,0,B,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:02:30,3,2,151,1,1,1,0,40,15,2,2,1,70,81,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,6.168,6.555,0,0,B,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:03:26,3,3,152,1,1,2,0,0,0,1,2,1,71,81,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.928,22.949,0,0,BC,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:04:06,3,3,153,1,1,2,0,15,0,1,1,1,72,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.027,6.194,0,0,C,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:04:23,3,3,154,1,1,2,0,30,0,1,1,2,72,82,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.867,17.318,0,0,C,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:04:49,3,3,155,1,1,2,0,30,15,1,2,2,72,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.765,42.563,0,0,BW,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:05:49,3,3,156,1,1,2,0,30,30,1,2,1,73,83,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.295,17.166,0,0,BC,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:06:31,3,3,157,1,1,2,0,40,30,1,2,1,74,83,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.871,0.665,0,0,C,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:08:20,3,4,158,1,1,3,0,0,0,2,1,2,74,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.938,1.934,0,0,BW,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:08:37,3,4,159,1,1,3,0,0,15,2,1,2,74,85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954,0.734,0,0,W,CTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:08:53,3,4,160,1,1,3,0,0,30,2,1,2,74,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.383,1.725,0,0,B,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:09:08,3,4,161,1,1,3,0,0,40,2,2,2,74,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.234,2.352,0,0,BC,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:09:47,3,5,162,1,1,3,1,0,0,1,2,1,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.017,1.291,0,0,BC,NCTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:10:20,3,5,163,1,1,3,1,15,0,1,1,1,76,87,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.336,5.796,0,0,BC,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:10:39,3,5,164,1,1,3,1,30,0,1,1,1,77,87,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.889,10.62,0,0,W,CTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:10:57,3,5,165,1,1,3,1,40,0,1,1,1,78,87,1,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.497,14.66,0,0,BW,CTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:12:39,3,6,166,1,1,4,1,0,0,2,2,2,78,88,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.577,5.095,0,0,B,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:13:13,3,6,167,1,1,4,1,0,15,2,1,2,78,89,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.379,6.165,0,0,C,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:13:33,3,6,168,1,1,4,1,0,30,2,1,2,78,90,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.811,0.844,0,0,W,CTL,
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:13:52,3,6,169,1,1,4,1,0,40,2,1,2,78,91,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.467,10.478,0,0,W,NCTL,ND
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:14:31,3,7,170,1,1,4,2,0,0,1,1,1,79,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.455,16.682,0,0,B,NCTL,D
2023-wimbledon-1102,Alexandre Muller,Arthur Rinderknech,1900-01-01 05:14:49,3,7,171,1,1,4,2,15,0,1,1,2,79,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.193,5.885,0,0,C,NCTL,ND
