match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,ServeWidth,ServeDepth,ReturnDepth
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:11:23,1,4,20,0,0,2,1,15,40,2,1,1,11,9,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.899,28.964,8,112,BC,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:11:56,1,4,21,0,0,2,1,30,40,2,1,2,11,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.669,4.016,1,108,C,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:12:29,1,5,22,0,0,2,2,0,0,1,1,2,11,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.51,26.622,8,103,BC,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:13:02,1,5,23,0,0,2,2,0,15,1,1,2,11,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.749,20.62,6,100,B,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:13:33,1,5,24,0,0,2,2,0,30,1,2,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.002,24.208,6,85,BC,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:14:16,1,5,25,0,0,2,2,0,40,1,1,2,11,14,2,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,1,0,1,0,0,12.829,14.678,4,99,C,CTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:16:10,1,6,26,0,0,2,3,0,0,2,2,1,12,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.806,8.467,2,77,B,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:16:38,1,6,27,0,0,2,3,15,0,2,2,1,13,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15.719,13.275,0,0,C,NCTL,D
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:17:18,1,6,28,0,0,2,3,30,0,2,1,2,13,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,1.888,1,97,C,CTL,
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:17:33,1,6,29,0,0,2,3,30,15,2,1,2,13,16,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.795,25.045,7,99,BW,NCTL,ND
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,00:18:02,1,6,30,0,0,2,3,30,30,2,2,1,14,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.883,2.087,0,0,C,CTL,
