Feature Name,Feature Importance
x1,0.1373350245171008
x2,0.018079715946138938
x3,0.04055229340543629
x4,0.024449078602573525
x5,0.0
x6,0.06063614762605797
x7,0.04288246300930482
x8,0.30826812691420635
x9,0.021021747348448472
x10,0.03783503949260186
x11,0.308940363138131
