Feature Name,Feature Importance
x1,0.14888039567076816
x2,0.031112042151804072
x3,0.02332612745227559
x4,0.029728035912019377
x5,0.0
x6,0.04997512836790371
x7,0.05138063369775412
x8,0.29494966508015713
x9,0.029482331402201946
x10,0.04254949534619352
x11,0.2986161449189223
