Feature Name,Feature Importance
x1,0.13743676063653212
x2,0.030999254064611226
x3,0.030896122437797553
x4,0.025507207390319215
x5,0.0
x6,0.044318945502337746
x7,0.04245176268271059
x8,0.3237578454172676
x9,0.028295239108252296
x10,0.0414708599825183
x11,0.29486600277765335
