Feature Name,Feature Importance
x1,0.17890006109967857
x2,0.015425864933048587
x3,0.02401960526993018
x4,0.02517972180741447
x5,0.0
x6,0.027257395594894804
x7,0.008489451056463879
x8,0.3132028816733284
x9,0.015892336916455967
x10,0.03703828304259137
x11,0.35459439860619374
