Feature Name,Feature Importance
x1,0.14913035881511666
x2,0.023756968850026844
x3,0.02162000265763331
x4,0.03534023302276255
x5,0.0
x6,0.03603849174112358
x7,0.03223315706009736
x8,0.2746832426926162
x9,0.04158290379877904
x10,0.044007700733083625
x11,0.34160694062876096
