Feature Name,Feature Importance
x1,0.10881338257656656
x2,0.035951021418791564
x3,0.03388747633302922
x4,0.03282459697952209
x5,0.0
x6,0.02966921136915592
x7,0.05368780742865629
x8,0.31005469572510846
x9,0.0277159052259711
x10,0.04082640509382026
x11,0.3265694978493785
