Feature Name,Feature Importance
x1,0.13359589450864884
x2,0.02769932508168689
x3,0.03752355244074439
x4,0.02931278929666081
x5,0.0
x6,0.05266544855780198
x7,0.0772746662060113
x8,0.29041313599497776
x9,0.03789606277205837
x10,0.04609338226222545
x11,0.2675257428791841
