Feature Name,Feature Importance
x1,0.18342064341576061
x2,0.024895396152516885
x3,0.024326105576097105
x4,0.028336575627587134
x5,0.0
x6,0.04132813248670856
x7,0.03092764900210841
x8,0.29333570838702494
x9,0.030725169502196822
x10,0.04762271450192669
x11,0.2950819053480728
