Feature Name,Feature Importance
x1,0.15811766361795546
x2,0.02471800790707871
x3,0.01761072177785741
x4,0.025002625372988658
x5,0.0
x6,0.05349028116221501
x7,0.014672740403862938
x8,0.31244277945354726
x9,0.047886957699818496
x10,0.0361375010949978
x11,0.30992072150967837
