Feature Name,Feature Importance
x1,0.14651645470111296
x2,0.03159335670594815
x3,0.024442984529498626
x4,0.04889076485758742
x5,0.0
x6,0.0468672513924457
x7,0.0451728228854525
x8,0.29031203990138205
x9,0.03614166835567386
x10,0.040114239677594844
x11,0.2899484169933038
