Feature Name,Feature Importance
x1,0.13291640995422502
x2,0.03222100554341933
x3,0.033048925823600896
x4,0.034909514666222836
x5,0.0
x6,0.04088312663588501
x7,0.08371952092743251
x8,0.29859016939568706
x9,0.027875822578651125
x10,0.03454317658447789
x11,0.2812923278903984
