Feature Name,Feature Importance
x1,0.1392631062917151
x2,0.024519380716430037
x3,0.014087603902058472
x4,0.0341701967165484
x5,0.0
x6,0.034393384771815395
x7,0.04845190872175687
x8,0.326486362654748
x9,0.03489081801010569
x10,0.0562273998606357
x11,0.2875098383541863
