Feature Name,Feature Importance
x1,0.16750227008059346
x2,0.02152205785847694
x3,0.04072591594103366
x4,0.04110742010381161
x5,0.0
x6,0.03839583546832679
x7,0.06973981442905731
x8,0.28619729081903766
x9,0.030349826904685354
x10,0.05323070104128815
x11,0.251228867353689
