Feature Name,Feature Importance
x1,0.14668845892107601
x2,0.017985731715191463
x3,0.023883492477911238
x4,0.03668009297464288
x5,0.0
x6,0.05116015728335647
x7,0.04001581825665924
x8,0.3159071254087451
x9,0.03831241645590192
x10,0.03498766939337428
x11,0.29437903711314145
