Feature Name,Feature Importance
x1,0.13818800115760385
x2,0.02773692246093935
x3,0.022586400876180884
x4,0.04881887964409906
x5,0.0
x6,0.04120960823441694
x7,0.042524784170070405
x8,0.33358516265182936
x9,0.023073538258830736
x10,0.03170820367334113
x11,0.29056849887268843
