Feature Name,Feature Importance
x1,0.1542193888151162
x2,0.03181947313596199
x3,0.02169327653597749
x4,0.04497872333502777
x5,0.0
x6,0.06768183638196962
x7,0.03966216087012861
x8,0.29695963845517204
x9,0.03610765997138364
x10,0.034689428345857844
x11,0.2721884141534048
