Feature Name,Feature Importance
x1,0.13360954331213562
x2,0.024463732785082792
x3,0.02599653443940992
x4,0.04343338361998824
x5,0.0
x6,0.036775820658481444
x7,0.06681158440639098
x8,0.3008727448969543
x9,0.03351245698138201
x10,0.04209270086679297
x11,0.29243149803338175
