Feature Name,Feature Importance
x1,0.15815507639868434
x2,0.02729793613199705
x3,0.02352589580020627
x4,0.020436085093516344
x5,0.0
x6,0.029829596975437016
x7,0.05848310727308024
x8,0.29774553387222197
x9,0.023283976121279047
x10,0.050143582789721135
x11,0.31109920954385656
